city,date,product,prodcode,quantity,weight_lb,price_usd
New York,Jan 23,Mushroom,4650,109,17.027599676838147,1.3302810503635556
New York,Jan 23,Banana,4011,206,7.8912584563251595,1.8576751917251386
New York,Jan 23,Tomato,4796,416,20.34850003523752,2.666517848800868
New York,Jan 23,Eggplant,4081,270,16.816593130491675,1.9490968475118282
New York,Jan 23,Peach,4404,472,20.95889850682579,1.453901129437145
New York,Jan 23,Strawberries,4323,360,6.2936783174518505,1.7069512251298875
New York,Jan 23,Eggplant,4081,387,20.378918497450652,2.1867653999477628
New York,Jan 23,Blueberries,4240,159,9.973308421391994,1.127315027534496
New York,Jan 23,Eggplant,4081,291,13.315419669402765,2.979402657435276
New York,Jan 23,Grapes,4272,426,18.640148485358807,1.771810745599214
New York,Jan 23,Corn,4078,498,9.362169548636302,1.8385685008368455
New York,Jan 23,Lemon,4958,235,12.721921822801233,1.2064096949296073
New York,Jan 23,Cucumber,4062,177,13.624589254939929,3.1299693209119144
New York,Jan 23,Mushroom,4650,107,3.396520003676415,1.9790606793365444
New York,Jan 23,Tomato,4796,211,16.486675116792323,1.278813647176139
New York,Jan 23,Pear,4412,429,20.80335320159793,2.6501714445301334
New York,Jan 23,Tomato,4796,270,9.142292866669596,1.1801737044123002
New York,Jan 23,Strawberries,4323,253,5.770217043207959,1.8789894137415104
New York,Jan 23,Eggplant,4081,223,20.26154736657627,2.50873261342058
New York,Jan 23,Strawberries,4323,445,20.404080911679195,1.1205628604628146
New York,Jan 23,Cucumber,4062,119,17.305295329960064,2.1524164686095903
New York,Jan 23,Lemon,4958,185,11.018973155505956,1.6341289591626265
New York,Jan 23,Apple (Gala),4134,427,18.770278201811017,1.2839357158052735
New York,Jan 23,Corn,4078,252,3.8676901031751187,0.8393508926499635
New York,Jan 23,Apricot,3302,357,19.57440975722857,0.5942308508208953
New York,Jan 23,Grapes,4272,318,16.56874806019478,1.2995194301009179
New York,Jan 23,Apple (Fuji),4131,403,8.02489456050098,0.5524338434450329
New York,Jan 23,Apple (Gala),4134,294,17.400428485078738,0.7289360498078168
New York,Jan 23,Tomato,4796,215,17.688357727415863,2.5846256981138143
New York,Jan 23,Onion,4159,383,21.34938835343346,3.241418038448319
New York,Jan 23,Blueberries,4240,244,6.874569023121149,1.5779444524203428
New York,Jan 23,Corn,4078,392,14.657325297361242,1.9699326043017211
New York,Jan 23,Strawberries,4323,450,20.403618270438166,0.8664273318252527
New York,Jan 23,Apricot,3302,460,10.948631757637486,0.8139819225878455
New York,Jan 23,Apple (Gala),4134,325,13.176013049855829,2.814052627317142
New York,Jan 23,Blueberries,4240,195,6.289950831886381,0.7879054492921569
New York,Jan 23,Avocado,4225,382,5.1624925646930935,2.713360132952221
New York,Jan 23,Apple (Gala),4134,220,7.108099939767272,1.5184778888477013
New York,Jan 23,Corn,4078,272,2.8521570033859462,3.0254923123982738
New York,Jan 23,Strawberries,4323,137,10.359798158099876,2.912918578262907
New York,Jan 23,Avocado,4225,482,18.556133375363427,2.3758790569962005
New York,Jan 23,Blueberries,4240,492,20.54161428944208,1.6653963643009775
New York,Jan 23,Onion,4159,220,21.53571926499717,3.204978217207827
New York,Jan 23,Apricot,3302,209,18.115200835233555,2.222552508360241
New York,Jan 23,Strawberries,4323,259,18.60834072562866,2.749795839725994
New York,Jan 23,Tomato,4796,265,10.231336559401825,0.7303015731857159
New York,Jan 23,Mushroom,4650,498,5.918647312931717,2.7391116478946063
New York,Jan 23,Kiwi,4030,405,13.188111467519777,2.8829710224643352
New York,Jan 23,Apple (Gala),4134,361,7.478604265628383,3.192711464839522
New York,Jan 23,Blueberries,4240,216,19.259768793033437,2.6272489423980008
New York,Jan 23,Orange,4012,288,18.36201386358589,1.6107151963631623
New York,Jan 23,Apple (Fuji),4131,100,18.23183485190384,1.129979524423834
