city,date,product,prodcode,quantity,weight_lb,price_usd
Seattle,Jan 23,Orange,4012,214,7.488842759933323,1.5305383153725416
Seattle,Jan 23,Apple (Fuji),4131,479,5.520613253908232,1.2085579850361683
Seattle,Jan 23,Eggplant,4081,232,19.813833360094577,0.8110301077365876
Seattle,Jan 23,Mushroom,4650,245,16.404440162517133,3.10991163244471
Seattle,Jan 23,Apple (Gala),4134,211,17.017793153133244,2.2784542726119983
Seattle,Jan 23,Pear,4412,153,3.2449830418918286,2.420730707596522
Seattle,Jan 23,Corn,4078,269,13.401509729167447,0.6936077121179551
Seattle,Jan 23,Mushroom,4650,372,14.705155721725896,1.7105032853549347
Seattle,Jan 23,Avocado,4225,409,12.701011936971918,0.874578334344551
Seattle,Jan 23,Eggplant,4081,208,2.8416340968571605,2.33175561898388
Seattle,Jan 23,Tomato,4796,310,7.319801169447602,2.486928011768032
Seattle,Jan 23,Cucumber,4062,411,7.186284055188299,2.9721036126837137
Seattle,Jan 23,Cucumber,4062,481,14.602743768412621,2.4987670939415696
Seattle,Jan 23,Banana,4011,328,19.371425439044835,1.1530940958298743
Seattle,Jan 23,Apple (Fuji),4131,476,10.32472408344038,0.8567383780144155
Seattle,Jan 23,Mushroom,4650,157,15.312304640514776,1.7400291921920144
Seattle,Jan 23,Peach,4404,155,2.686073458613828,1.5532168768811971
Seattle,Jan 23,Eggplant,4081,267,9.025198794994504,3.299160158331506
Seattle,Jan 23,Apricot,3302,206,13.53634612816386,1.1293359318049625
Seattle,Jan 23,Peach,4404,376,17.400958414562048,0.6057470491621644
Seattle,Jan 23,Orange,4012,460,5.290785177517683,1.3334474199917168
Seattle,Jan 23,Grapes,4272,261,13.29897583089769,0.7721480841399171
Seattle,Jan 23,Orange,4012,170,2.8935597778763626,1.0488019822048955
Seattle,Jan 23,Mushroom,4650,132,4.905656026955694,2.064251557295211
Seattle,Jan 23,Banana,4011,100,14.529338676389308,1.5162423670524732
Seattle,Jan 23,Eggplant,4081,407,3.3998485357966275,2.177125918341335
Seattle,Jan 23,Apple (Gala),4134,495,13.588215124048293,0.969358556449879
Seattle,Jan 23,Corn,4078,264,20.585160283884036,1.7476471273228527
Seattle,Jan 23,Tomato,4796,136,8.614452024968342,1.793453380302526
Seattle,Jan 23,Eggplant,4081,449,5.403496122779325,2.330766404117458
Seattle,Jan 23,Apple (Gala),4134,426,18.848697512596846,0.6720660540857353
Seattle,Jan 23,Kiwi,4030,139,11.508725403761492,1.677328731410671
Seattle,Jan 23,Tomato,4796,194,19.072445213934408,1.5419548842008226
Seattle,Jan 23,Blueberries,4240,476,18.63138396590948,1.9309632420889105
Seattle,Jan 23,Apple (Fuji),4131,467,7.674777520960197,3.2684586505172777
Seattle,Jan 23,Kiwi,4030,125,3.751985006313771,2.7813198054907846
Seattle,Jan 23,Onion,4159,199,12.968374174926431,1.4569914288120345
Seattle,Jan 23,Corn,4078,135,6.703388642938808,2.4131492539425383
Seattle,Jan 23,Peach,4404,408,15.371334122354165,2.6247814507340084
Seattle,Jan 23,Onion,4159,333,12.431813402147965,1.2338855062960647
Seattle,Jan 23,Apricot,3302,323,7.732853958616034,2.6037667569005865
Seattle,Jan 23,Kiwi,4030,201,18.816681922739374,1.4027456573792734
Seattle,Jan 23,Pear,4412,194,7.795085283881054,0.5517845023539849
Seattle,Jan 23,Peach,4404,202,13.543185003427789,1.3281772433663719
Seattle,Jan 23,Apple (Fuji),4131,428,10.224168794183061,2.992163095867727
Seattle,Jan 23,Tomato,4796,377,12.47581471707672,2.776320440298878
Seattle,Jan 23,Lemon,4958,409,11.344429824128747,1.3365629062289373
Seattle,Jan 23,Tomato,4796,266,2.61847971775569,3.1480223203077915
Seattle,Jan 23,Apple (Gala),4134,111,2.2289246318861844,2.01850422519492
Seattle,Jan 23,Lychee,4309,188,3.5650290830526505,2.6746100629796277
Seattle,Jan 23,Lemon,4958,203,19.159349477104843,1.7500231761485339
Seattle,Jan 23,Onion,4159,427,4.0505685322918,1.701045581093058
Seattle,Jan 23,Peach,4404,151,17.421745272073895,1.9360794956563043
Seattle,Jan 23,Apricot,3302,271,3.5820204568095506,3.1931656524073335
Seattle,Jan 23,Peach,4404,235,19.250592499598863,3.2228799289558085
Seattle,Jan 23,Apricot,3302,411,13.848247816413641,1.2147593744564802
Seattle,Jan 23,Apricot,3302,500,8.896797795360909,2.472983029508032
Seattle,Jan 23,Blueberries,4240,489,11.422060033213349,1.2307429840555415
Seattle,Jan 23,Eggplant,4081,170,20.979613198665902,1.3809875608538278
Seattle,Jan 23,Pear,4412,394,5.19762577242218,0.6535344223491848
Seattle,Jan 23,Lemon,4958,329,6.492161261523143,0.8458175838575699
Seattle,Jan 23,Pear,4412,366,11.912071896251293,2.4616420398349876
Seattle,Jan 23,Apple (Fuji),4131,436,18.475835272297264,1.05617554836208
Seattle,Jan 23,Mushroom,4650,383,18.664147056406364,0.8275268667610363
Seattle,Jan 23,Pear,4412,250,7.853133660182357,2.826178755972069
Seattle,Jan 23,Pear,4412,353,15.35204783966765,0.5509867664193735
Seattle,Jan 23,Eggplant,4081,451,7.682099211029709,1.4358896915335209
Seattle,Jan 23,Pear,4412,220,18.67883763420396,1.317237950116396
Seattle,Jan 23,Pear,4412,143,2.5035365187097343,1.2983499207883142
Seattle,Jan 23,Eggplant,4081,180,4.504672114271671,1.5681589610292577
Seattle,Jan 23,Peach,4404,135,12.58731582472101,1.0545534989330918
Seattle,Jan 23,Onion,4159,235,13.45527757103555,3.092307526106015
Seattle,Jan 23,Grapes,4272,489,10.252567355195062,0.7656613123370335
Seattle,Jan 23,Corn,4078,401,14.840292921662332,2.023463582864497
Seattle,Jan 23,Kiwi,4030,340,12.695395097509028,1.5837612077128143
Seattle,Jan 23,Apricot,3302,291,13.368662855681032,2.754125663498417
Seattle,Jan 23,Blueberries,4240,268,7.731158383423463,1.3568831791169942
Seattle,Jan 23,Onion,4159,168,5.058238833164797,2.862028354208451
Seattle,Jan 23,Avocado,4225,119,2.5917740442790094,1.4748874721233733
