city,date,product,prodcode,quantity,weight_lb,price_usd
Denver,Jan 23,Strawberries,4323,143,7.34553066091612,1.143962992890738
Denver,Jan 23,Eggplant,4081,347,15.175991523684935,2.200639069906902
Denver,Jan 23,Apple (Gala),4134,259,14.630852057831364,1.0446268748026342
Denver,Jan 23,Mushroom,4650,229,20.725333508104086,1.307524641812779
Denver,Jan 23,Mushroom,4650,313,7.277940907748417,0.9031283563934267
Denver,Jan 23,Apricot,3302,148,13.650587535183877,2.4600684234290386
Denver,Jan 23,Onion,4159,313,19.595896890060978,1.0478888311889023
Denver,Jan 23,Mushroom,4650,206,10.580909963790328,2.204223200690467
Denver,Jan 23,Eggplant,4081,424,14.814269456733019,2.662377951911185
Denver,Jan 23,Apple (Gala),4134,343,16.27987890308723,0.7062870649504476
Denver,Jan 23,Peach,4404,134,18.52540751062334,1.0587371880654246
Denver,Jan 23,Eggplant,4081,484,20.218415340501817,0.9326022907160223
Denver,Jan 23,Mushroom,4650,224,2.8875391536392274,3.057217105885502
Denver,Jan 23,Onion,4159,323,17.00487479255535,1.2929794826894068
Denver,Jan 23,Apple (Fuji),4131,118,16.9896368639078,1.9291981941321867
Denver,Jan 23,Lemon,4958,182,10.756692585907878,1.9663983996841128
Denver,Jan 23,Corn,4078,342,13.470815157331527,1.2779732939205133
Denver,Jan 23,Corn,4078,499,11.084445726266132,2.6993614622158932
Denver,Jan 23,Peach,4404,280,7.413211149023846,0.8588141732150689
Denver,Jan 23,Eggplant,4081,132,9.331728575564922,0.7912427223171108
Denver,Jan 23,Onion,4159,259,10.792590503580868,2.0606642865575853
Denver,Jan 23,Eggplant,4081,380,12.66429800875485,2.7634006914566274
Denver,Jan 23,Cucumber,4062,298,7.067048307927326,1.8259465571725741
Denver,Jan 23,Peach,4404,407,3.731750856526196,1.3102337383432314
Denver,Jan 23,Onion,4159,117,4.64888840019703,0.8469579679192976
Denver,Jan 23,Peach,4404,152,15.150307081593201,2.8829200129373933
Denver,Jan 23,Kiwi,4030,167,10.30823069154285,1.8925478134886362
Denver,Jan 23,Cucumber,4062,260,19.37112530656159,2.747514181607403
Denver,Jan 23,Avocado,4225,167,18.114689668640494,2.7722351206000897
Denver,Jan 23,Peach,4404,188,4.7543335475958886,0.7957479090662674
Denver,Jan 23,Onion,4159,389,13.711508772755042,2.140800227771979
Denver,Jan 23,Strawberries,4323,257,19.8498773701489,2.820751080941409
Denver,Jan 23,Apricot,3302,225,19.239853068394588,0.6258294410770759
Denver,Jan 23,Lychee,4309,187,11.846038033859806,2.524857415305451
Denver,Jan 23,Banana,4011,303,18.59914140040055,2.580857347941492
Denver,Jan 23,Corn,4078,500,21.297070454247297,0.8783265533391387
Denver,Jan 23,Strawberries,4323,334,10.425968759087846,2.6706088503822687
Denver,Jan 23,Strawberries,4323,399,17.871150271361696,2.8804435438476506
Denver,Jan 23,Corn,4078,236,3.359205584600568,1.9877168014761994
Denver,Jan 23,Cucumber,4062,287,12.46690189242363,0.8301278256811202
Denver,Jan 23,Grapes,4272,448,19.773160651046783,2.4966394081828187
Denver,Jan 23,Peach,4404,269,5.1823012302163995,1.6112791581079364
Denver,Jan 23,Peach,4404,465,6.75389237808995,3.059303849306889
Denver,Jan 23,Avocado,4225,265,15.270890433108436,3.1463616213994103
Denver,Jan 23,Eggplant,4081,323,9.584679272631185,2.685614249040373
Denver,Jan 23,Lemon,4958,165,7.144187906617299,1.6137757795047947
Denver,Jan 23,Onion,4159,486,9.316580856312067,1.3039567876956426
Denver,Jan 23,Onion,4159,288,11.42909413012676,1.9874104593880477
Denver,Jan 23,Kiwi,4030,426,3.1259352277964356,2.2979268014431002
Denver,Jan 23,Lemon,4958,465,19.765664323186503,1.2164262200938538
Denver,Jan 23,Apple (Fuji),4131,168,7.808414708497003,0.7169250039267354
Denver,Jan 23,Onion,4159,286,21.59323010062799,2.665177111467347
Denver,Jan 23,Apricot,3302,495,13.89747516331263,1.6469427422387526
Denver,Jan 23,Kiwi,4030,307,7.631858188612387,2.870210881123785
Denver,Jan 23,Apple (Gala),4134,223,20.473197484668347,2.669612696114928
Denver,Jan 23,Corn,4078,119,6.264982219412923,1.07227178204339
Denver,Jan 23,Kiwi,4030,401,12.90450115208514,0.5740756976418198
Denver,Jan 23,Avocado,4225,452,13.050945953046904,1.2163335863268003
Denver,Jan 23,Apricot,3302,193,7.982999091874809,2.768309412884992
Denver,Jan 23,Pear,4412,179,20.968450809502976,0.973905435949564
Denver,Jan 23,Mushroom,4650,155,11.558937774738299,2.3275384192937056
Denver,Jan 23,Orange,4012,429,19.16560862516053,2.72763211223064
Denver,Jan 23,Apple (Gala),4134,275,14.119505751319231,2.4681062665884386
Denver,Jan 23,Onion,4159,217,2.80340748783201,1.0023335997364484
Denver,Jan 23,Apricot,3302,462,13.058103820495308,3.1869540818268436
Denver,Jan 23,Apple (Fuji),4131,336,9.331865669135006,0.6461558209965006
Denver,Jan 23,Onion,4159,424,7.5846658730879435,2.2804842689190994
Denver,Jan 23,Apple (Gala),4134,272,3.208823467185721,1.3235463675344363
Denver,Jan 23,Lemon,4958,398,15.173621881287547,2.9480579667841087
Denver,Jan 23,Strawberries,4323,242,6.169338275725022,2.0159346075495708
Denver,Jan 23,Corn,4078,277,13.768369269091638,3.139176953828428
Denver,Jan 23,Lychee,4309,103,7.437118325894699,0.9381835116771982
Denver,Jan 23,Lychee,4309,214,17.120586984278635,3.183356613921933
Denver,Jan 23,Lemon,4958,447,15.134841725509615,3.033136885915883
Denver,Jan 23,Grapes,4272,307,12.021908684819937,2.3988775314181114
Denver,Jan 23,Mushroom,4650,140,15.754752922523767,2.997977168369107
Denver,Jan 23,Corn,4078,269,19.48094006832689,1.725336547428742
Denver,Jan 23,Pear,4412,267,5.072517600096763,2.14423757402692
Denver,Jan 23,Onion,4159,355,18.294537038123238,3.0541258652927357
Denver,Jan 23,Apple (Gala),4134,294,3.0607730607036503,1.2182536093285308
Denver,Jan 23,Blueberries,4240,394,19.97725790827535,2.275272301177029
Denver,Jan 23,Cucumber,4062,297,9.29401108166203,2.6571856082417074
Denver,Jan 23,Apple (Fuji),4131,453,9.645798502489924,1.9601102779968644
Denver,Jan 23,Strawberries,4323,340,11.94687362778932,2.690682350029238
Denver,Jan 23,Banana,4011,419,17.457795242918657,2.3163977092597636
Denver,Jan 23,Avocado,4225,399,2.2664883207995445,1.972197775100358
Denver,Jan 23,Strawberries,4323,121,10.236203911295162,2.3804490494774657
Denver,Jan 23,Eggplant,4081,141,17.227850601496176,1.6833925890503452
Denver,Jan 23,Lychee,4309,373,14.816744581609965,2.411713328107726
Denver,Jan 23,Blueberries,4240,272,15.093004924338311,2.66140007711947
Denver,Jan 23,Mushroom,4650,333,21.47315268791281,2.536250707879663
Denver,Jan 23,Mushroom,4650,497,21.135247487016024,3.274149036104791
Denver,Jan 23,Blueberries,4240,415,11.636953282309697,3.0173442404600794
Denver,Jan 23,Kiwi,4030,460,5.436871999129654,1.6901552932802588
Denver,Jan 23,Lemon,4958,450,13.224570879666135,1.9231724737444893
Denver,Jan 23,Banana,4011,419,18.862142045469955,0.6026072570937686
Denver,Jan 23,Apple (Fuji),4131,358,16.352555068349467,2.173640883713961
Denver,Jan 23,Mushroom,4650,224,15.033532260265202,0.7844454062404111
Denver,Jan 23,Orange,4012,497,16.582019241480157,2.299761423969176
Denver,Jan 23,Pear,4412,159,18.595517170662063,2.5637083364534194
Denver,Jan 23,Mushroom,4650,140,11.78289621975273,2.6816650025546553
Denver,Jan 23,Pear,4412,328,9.121655153390021,3.1187864744104448
Denver,Jan 23,Tomato,4796,383,11.857070249132812,1.7034322688821704
Denver,Jan 23,Kiwi,4030,291,8.880181246064604,2.981128726806492
Denver,Jan 23,Lemon,4958,109,21.75703842137009,1.7209829947212711
Denver,Jan 23,Lemon,4958,469,16.774313156306746,1.4938142853905447
Denver,Jan 23,Grapes,4272,198,14.64209664873779,1.623543503007386
Denver,Jan 23,Onion,4159,230,5.316408112365753,3.0948086122050884
Denver,Jan 23,Eggplant,4081,373,4.9228648612275725,1.2935380013776012
Denver,Jan 23,Peach,4404,472,19.962899553496392,0.6434762198012323
Denver,Jan 23,Avocado,4225,285,18.681317871622742,0.5612615886610002
Denver,Jan 23,Pear,4412,148,7.540866598067805,1.700741211080458
Denver,Jan 23,Blueberries,4240,468,10.643220176175237,1.8172522836946883
Denver,Jan 23,Lemon,4958,277,10.43767014569603,3.0884219386032785
Denver,Jan 23,Blueberries,4240,496,8.392551550921054,1.8066256457357668
Denver,Jan 23,Corn,4078,105,6.584142748964951,3.238215305155609
Denver,Jan 23,Kiwi,4030,316,18.042723372206094,3.2665025410940873
Denver,Jan 23,Strawberries,4323,452,21.228480648249388,3.087625727185514
Denver,Jan 23,Mushroom,4650,245,11.050857607973741,1.235322558390908
Denver,Jan 23,Blueberries,4240,317,11.833075098739938,1.3615293193259277
Denver,Jan 23,Apple (Gala),4134,332,4.573959567863494,1.6458119534770959
Denver,Jan 23,Lemon,4958,253,12.913447851361708,2.5185976076289083
Denver,Jan 23,Kiwi,4030,284,3.0313407843001188,1.1819706731010229
Denver,Jan 23,Cucumber,4062,143,3.9915947167668495,1.572019412892405
Denver,Jan 23,Banana,4011,254,19.223297505406663,2.8582846421748402
Denver,Jan 23,Tomato,4796,364,17.69483917192556,0.9572095670853742
Denver,Jan 23,Onion,4159,452,19.548514700541276,2.458802841382567
Denver,Jan 23,Lychee,4309,204,18.44186963727698,0.9252040729741566
Denver,Jan 23,Pear,4412,375,12.964476947439836,3.0858140133903365
Denver,Jan 23,Orange,4012,336,19.604521559132266,2.4254816341679546
Denver,Jan 23,Corn,4078,282,7.986815283959732,2.064689749281388
Denver,Jan 23,Onion,4159,493,11.937223887164146,2.529925194871612
Denver,Jan 23,Grapes,4272,249,19.363716860022397,1.3459326674463228
Denver,Jan 23,Tomato,4796,200,21.93792649046518,1.5911356696276926
Denver,Jan 23,Apple (Gala),4134,170,5.996706168772653,3.2997345029260035
